PDF,Seite,Leitidee,Stufe,Begriff,Exakt,Flexion,Kompositum,Wortteil,Anzahl_Gesamt,Score_Gewichtet
84000_mb1_sb_Livebook_211019.pdf,97,Gesundheit,Stufe 1,Sport,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,97,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,97,Globale Entwicklung und Frieden,Stufe 2,Wirtschaft,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,1,2,4,1.55
84000_mb1_sb_Livebook_211019.pdf,97,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,97,Natürliche Umwelt und Ressourcen,Stufe 2,Material,1,0,1,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,97,Natürliche Umwelt und Ressourcen,Stufe 1,Stoff,2,0,0,0,2,2.0
84000_mb1_sb_Livebook_211019.pdf,97,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,97,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,0,3,4,1.3"
84000_mb1_sb_Livebook_211019.pdf,97,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Wirtschaft und Konsum,Stufe 1,Lohn,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Wirtschaft und Konsum,Stufe 3,Transport,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,97,Wirtschaft und Konsum,Stufe 3,Verpackung,0,1,5,1,7,3.35
84000_mb1_sb_Livebook_211019.pdf,98,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,98,Geschlechter und Gleichstellung,Stufe 1,Mann,0,5,0,0,5,3.75
84000_mb1_sb_Livebook_211019.pdf,98,Geschlechter und Gleichstellung,Stufe 1,Person,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,98,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,98,Gesundheit,Stufe 1,Rein,0,0,1,3,4,0.8
84000_mb1_sb_Livebook_211019.pdf,98,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,98,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,98,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Begegnung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,98,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,98,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,98,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,98,Natürliche Umwelt und Ressourcen,Stufe 3,Verbrauch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,98,Natürliche Umwelt und Ressourcen,Stufe 1,Wasser,3,0,3,0,6,4.5
84000_mb1_sb_Livebook_211019.pdf,98,Natürliche Umwelt und Ressourcen,Stufe 2,Wasser,3,0,3,0,6,4.5
84000_mb1_sb_Livebook_211019.pdf,98,Natürliche Umwelt und Ressourcen,Stufe 4,Wasserverbrauch,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,98,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,98,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,98,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,2,2,0.2"
"84000_mb1_sb_Livebook_211019.pdf,98,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,98,Wirtschaft und Konsum,Stufe 2,Kosten,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,98,Wirtschaft und Konsum,Stufe 2,Verbrauch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,99,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,99,Geschlechter und Gleichstellung,Stufe 1,gleich,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,99,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,99,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,99,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,99,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,99,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,100,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,100,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,100,Gesundheit,Stufe 1,Essen,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,100,Globale Entwicklung und Frieden,Stufe 1,Land,0,1,0,1,2,0.85
84000_mb1_sb_Livebook_211019.pdf,100,Globale Entwicklung und Frieden,Stufe 1,Welt,3,0,2,1,6,4.1
84000_mb1_sb_Livebook_211019.pdf,100,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,2,2,4,1.2
84000_mb1_sb_Livebook_211019.pdf,100,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,100,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,100,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,100,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,100,Natürliche Umwelt und Ressourcen,Stufe 2,Landschaft,0,1,1,0,2,1.35
"84000_mb1_sb_Livebook_211019.pdf,100,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,100,""Politik, Demokratie und Menschenrechte"",Stufe 2,Wahl,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,100,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,100,Wirtschaft und Konsum,Stufe 2,Angebot,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,100,Wirtschaft und Konsum,Stufe 2,Kosten,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,101,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Geschlechter und Gleichstellung,Stufe 2,Entscheidung,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,101,Geschlechter und Gleichstellung,Stufe 1,Person,0,0,4,0,4,2.0
84000_mb1_sb_Livebook_211019.pdf,101,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 1,Berg,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 1,Boden,0,0,1,3,4,0.8
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 2,Boden,0,0,1,3,4,0.8
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 1,Wald,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 2,Wald,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,101,Natürliche Umwelt und Ressourcen,Stufe 1,Wiese,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,101,""Politik, Demokratie und Menschenrechte"",Stufe 1,Entscheidung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,101,""Politik, Demokratie und Menschenrechte"",Stufe 2,Entscheidung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,101,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,1,0,1,0.6"
"84000_mb1_sb_Livebook_211019.pdf,101,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,101,Wirtschaft und Konsum,Stufe 2,Angebot,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,101,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,101,Wirtschaft und Konsum,Stufe 1,Leistung,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,102,Geschlechter und Gleichstellung,Stufe 2,Anteil,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,102,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,2,3,3,8,3.3
84000_mb1_sb_Livebook_211019.pdf,102,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,102,Geschlechter und Gleichstellung,Stufe 1,Person,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,102,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,102,Geschlechter und Gleichstellung,Stufe 1,gleich,0,2,1,0,3,2.1
84000_mb1_sb_Livebook_211019.pdf,102,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,2,3,3,8,3.3
84000_mb1_sb_Livebook_211019.pdf,102,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,102,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,102,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,102,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,102,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,102,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,4,4,0.4
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,3,3,0.3"
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,1,0,3,2.1"
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,102,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,1,4,0,5,2.75
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 1,Familie,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 2,Familie,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 3,Gehalt,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 1,Kind,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 1,Mann,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 3,Quote,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 3,Verteilung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,103,Geschlechter und Gleichstellung,Stufe 1,gleich,0,3,2,1,6,3.35
84000_mb1_sb_Livebook_211019.pdf,103,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,1,4,0,5,2.75
84000_mb1_sb_Livebook_211019.pdf,103,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,103,Globale Entwicklung und Frieden,Stufe 2,Verteilung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,103,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,103,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Familie,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,103,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,103,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,103,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,5,5,0.5
84000_mb1_sb_Livebook_211019.pdf,103,Natürliche Umwelt und Ressourcen,Stufe 1,Tier,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,103,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,3,3,0.3"
"84000_mb1_sb_Livebook_211019.pdf,103,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,3,2,1,6,3.35"
"84000_mb1_sb_Livebook_211019.pdf,103,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,103,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,103,""Politik, Demokratie und Menschenrechte"",Stufe 2,Verteilung,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,103,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,0,0,1,1.0"
84000_mb1_sb_Livebook_211019.pdf,104,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,104,Geschlechter und Gleichstellung,Stufe 1,Mann,0,10,0,0,10,7.5
84000_mb1_sb_Livebook_211019.pdf,104,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,104,Geschlechter und Gleichstellung,Stufe 1,gleich,0,0,2,2,4,1.2
84000_mb1_sb_Livebook_211019.pdf,104,Gesundheit,Stufe 1,Essen,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,104,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,104,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Brauch,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,104,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,104,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,2,0,2,1,5,3.3
84000_mb1_sb_Livebook_211019.pdf,104,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Zugehörigkeit,0,1,0,0,1,0.75
"84000_mb1_sb_Livebook_211019.pdf,104,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,0,2,2,4,1.4"
"84000_mb1_sb_Livebook_211019.pdf,104,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,104,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,104,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,2,2,1,5,2.6"
84000_mb1_sb_Livebook_211019.pdf,104,Wirtschaft und Konsum,Stufe 1,Produkt,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,104,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,104,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,105,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,105,Geschlechter und Gleichstellung,Stufe 1,Mann,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,105,Geschlechter und Gleichstellung,Stufe 1,gleich,0,3,1,2,6,2.95
84000_mb1_sb_Livebook_211019.pdf,105,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,105,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,105,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,105,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,0,0,1,0.75
"84000_mb1_sb_Livebook_211019.pdf,105,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,2,2,0.2"
"84000_mb1_sb_Livebook_211019.pdf,105,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,3,2,1,6,3.45"
"84000_mb1_sb_Livebook_211019.pdf,105,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,1,2,0.6"
"84000_mb1_sb_Livebook_211019.pdf,105,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,105,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,105,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,0,0,1,1.0"
84000_mb1_sb_Livebook_211019.pdf,106,Geschlechter und Gleichstellung,Stufe 2,Anteil,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,106,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,2,2,4,1.2
84000_mb1_sb_Livebook_211019.pdf,106,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,106,Geschlechter und Gleichstellung,Stufe 2,Recht,0,1,0,1,2,0.85
84000_mb1_sb_Livebook_211019.pdf,106,Geschlechter und Gleichstellung,Stufe 1,gleich,0,2,1,1,4,2.1
84000_mb1_sb_Livebook_211019.pdf,106,Gesundheit,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,106,Gesundheit,Stufe 1,Leben,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,106,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,106,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,2,2,4,1.2
84000_mb1_sb_Livebook_211019.pdf,106,Globale Entwicklung und Frieden,Stufe 2,Entwicklung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,106,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,106,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,3,3,0.3
84000_mb1_sb_Livebook_211019.pdf,106,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Essen,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,106,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,106,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Kunst,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,106,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,106,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,106,Natürliche Umwelt und Ressourcen,Stufe 1,Leben,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,106,Natürliche Umwelt und Ressourcen,Stufe 1,Stoff,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,106,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,3,3,0.3"
"84000_mb1_sb_Livebook_211019.pdf,106,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,2,2,0,4,2.7"
"84000_mb1_sb_Livebook_211019.pdf,106,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,1,0,1,2,0.85"
"84000_mb1_sb_Livebook_211019.pdf,106,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,106,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,3,1,4,1.6"
"84000_mb1_sb_Livebook_211019.pdf,106,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,2,2,0.2"
84000_mb1_sb_Livebook_211019.pdf,107,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,107,Geschlechter und Gleichstellung,Stufe 1,Mann,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,107,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,107,Geschlechter und Gleichstellung,Stufe 1,gleich,1,2,0,0,3,2.5
84000_mb1_sb_Livebook_211019.pdf,107,Gesundheit,Stufe 1,Körper,1,0,2,0,3,2.0
84000_mb1_sb_Livebook_211019.pdf,107,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,107,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,107,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,107,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,107,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Zugehörigkeit,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,107,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,107,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,107,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,107,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,3,0,0,3,2.25"
"84000_mb1_sb_Livebook_211019.pdf,107,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,107,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,2,2,0.2"
"84000_mb1_sb_Livebook_211019.pdf,107,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,0,2,2,0.2"
84000_mb1_sb_Livebook_211019.pdf,107,Wirtschaft und Konsum,Stufe 1,Produkt,2,1,0,0,3,2.75
84000_mb1_sb_Livebook_211019.pdf,107,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,3,0,3,1.5
84000_mb1_sb_Livebook_211019.pdf,107,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,3,0,3,1.5
84000_mb1_sb_Livebook_211019.pdf,108,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,108,Geschlechter und Gleichstellung,Stufe 1,Mann,0,6,0,0,6,4.5
84000_mb1_sb_Livebook_211019.pdf,108,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,5,0,5,2.5
84000_mb1_sb_Livebook_211019.pdf,108,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,1,2,0.85
84000_mb1_sb_Livebook_211019.pdf,108,Gesundheit,Stufe 1,Rein,0,0,0,1,1,0.1
